Modelo,Pooling,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_4,"{'pearson': {'mean': np.float64(0.33902724965256803), 'wmean': np.float64(0.30249039604429373)}, 'spearman': {'mean': np.float64(0.43768278208646666), 'wmean': np.float64(0.41345224773335293)}}","{'pearson': {'mean': np.float64(0.044326775182878336), 'wmean': np.float64(0.03490045416896131)}, 'spearman': {'mean': np.float64(0.12683821587242597), 'wmean': np.float64(0.1381372274590717)}}","{'pearson': {'mean': np.float64(0.12117352180810533), 'wmean': np.float64(0.15110499621091406)}, 'spearman': {'mean': np.float64(0.21915434695360936), 'wmean': np.float64(0.2562243475267621)}}","{'pearson': {'mean': np.float64(0.2093475744073694), 'wmean': np.float64(0.26255430391041873)}, 'spearman': {'mean': np.float64(0.27641058544663155), 'wmean': np.float64(0.33775160315963826)}}","{'pearson': {'mean': np.float64(0.1123281066471169), 'wmean': np.float64(0.11047690898635348)}, 'spearman': {'mean': np.float64(0.1949315849058052), 'wmean': np.float64(0.1922725271568779)}}","{'devpearson': np.float64(0.49894021241629577), 'pearson': np.float64(0.49799152930821644), 'spearman': np.float64(0.49019104233918936), 'mse': 1.763409115838537, 'yhat': array([3.08715571, 1.72806515, 2.60647937, ..., 3.56910124, 3.20000463,
       3.35955363]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5743639417166595), 'pearson': np.float64(0.7267563601133122), 'spearman': np.float64(0.6656268408161472), 'mse': 0.48452248875785225, 'yhat': array([3.59979769, 4.32627725, 2.33428478, ..., 3.35091142, 4.454912  ,
       4.61300828]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_4,"{'pearson': {'mean': np.float64(0.3246674944964596), 'wmean': np.float64(0.2997334033336688)}, 'spearman': {'mean': np.float64(0.39751010852199914), 'wmean': np.float64(0.3934740037004576)}}","{'pearson': {'mean': np.float64(0.03598812696808048), 'wmean': np.float64(0.021838916441181945)}, 'spearman': {'mean': np.float64(0.10627817012336327), 'wmean': np.float64(0.102761931331039)}}","{'pearson': {'mean': np.float64(0.14505593088387178), 'wmean': np.float64(0.18009568645636925)}, 'spearman': {'mean': np.float64(0.21795606250165014), 'wmean': np.float64(0.2563106278234223)}}","{'pearson': {'mean': np.float64(0.14480704761452526), 'wmean': np.float64(0.19601325159803826)}, 'spearman': {'mean': np.float64(0.17743593268427246), 'wmean': np.float64(0.23595465394757972)}}","{'pearson': {'mean': np.float64(0.12108553474497678), 'wmean': np.float64(0.11686447387248572)}, 'spearman': {'mean': np.float64(0.2066393419168623), 'wmean': np.float64(0.2040601086646112)}}","{'devpearson': np.float64(0.32719163664252404), 'pearson': np.float64(0.30418968966428117), 'spearman': np.float64(0.3045376528911909), 'mse': 2.833930600107697, 'yhat': array([2.98433604, 3.26785277, 3.7708129 , ..., 3.57992045, 3.92621012,
       3.11309722]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.3835479107408927), 'pearson': np.float64(0.547351131075948), 'spearman': np.float64(0.5477701901629631), 'mse': 0.7290812013643891, 'yhat': array([3.27421698, 3.09210467, 3.66114268, ..., 3.33683283, 4.1095309 ,
       4.84021105]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_cls_layer_5,"{'pearson': {'mean': np.float64(0.41613386583093037), 'wmean': np.float64(0.4003332709637898)}, 'spearman': {'mean': np.float64(0.4560726395623769), 'wmean': np.float64(0.44848688879231857)}}","{'pearson': {'mean': np.float64(0.20009617335042237), 'wmean': np.float64(0.250108671962388)}, 'spearman': {'mean': np.float64(0.23968462907311974), 'wmean': np.float64(0.2978545344092943)}}","{'pearson': {'mean': np.float64(0.344623155941008), 'wmean': np.float64(0.34567798455643983)}, 'spearman': {'mean': np.float64(0.386940815690501), 'wmean': np.float64(0.3929009225253705)}}","{'pearson': {'mean': np.float64(0.40746590598814453), 'wmean': np.float64(0.4556813937614551)}, 'spearman': {'mean': np.float64(0.4561614987812213), 'wmean': np.float64(0.502678313640148)}}","{'pearson': {'mean': np.float64(0.4605310914129858), 'wmean': np.float64(0.46783926504257173)}, 'spearman': {'mean': np.float64(0.525983111067603), 'wmean': np.float64(0.5344474230973087)}}","{'devpearson': np.float64(0.6465305878834413), 'pearson': np.float64(0.5721220613131305), 'spearman': np.float64(0.5650910193516633), 'mse': 1.7017545417500382, 'yhat': array([2.20706147, 1.6034959 , 2.19830496, ..., 3.94825052, 3.63422566,
       3.07082903]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6985738940546299), 'pearson': np.float64(0.7373689675882831), 'spearman': np.float64(0.6821125426591962), 'mse': 0.46768560600099285, 'yhat': array([2.89648956, 3.47109737, 1.90599763, ..., 3.17323976, 4.0960412 ,
       4.33931217]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_5,"{'pearson': {'mean': np.float64(0.3085219284316306), 'wmean': np.float64(0.2876237602681053)}, 'spearman': {'mean': np.float64(0.4369688077989327), 'wmean': np.float64(0.4231466124589199)}}","{'pearson': {'mean': np.float64(0.11584056923931935), 'wmean': np.float64(0.13768529268403026)}, 'spearman': {'mean': np.float64(0.19209435803334163), 'wmean': np.float64(0.22604647339957593)}}","{'pearson': {'mean': np.float64(0.17181325286107305), 'wmean': np.float64(0.19818213586725084)}, 'spearman': {'mean': np.float64(0.27855615260928607), 'wmean': np.float64(0.30614958307415874)}}","{'pearson': {'mean': np.float64(0.2591028402775285), 'wmean': np.float64(0.3096327743482334)}, 'spearman': {'mean': np.float64(0.32265788632482145), 'wmean': np.float64(0.38210424395649634)}}","{'pearson': {'mean': np.float64(0.17426344271254843), 'wmean': np.float64(0.17501330080462577)}, 'spearman': {'mean': np.float64(0.2314574094354455), 'wmean': np.float64(0.23002517454620658)}}","{'devpearson': np.float64(0.6596636661670714), 'pearson': np.float64(0.6303562120225277), 'spearman': np.float64(0.619572037498182), 'mse': 1.6660801074801508, 'yhat': array([2.91519612, 2.24730562, 3.2527595 , ..., 3.84181196, 3.58259665,
       3.47237992]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6804988668682732), 'pearson': np.float64(0.7870813141669267), 'spearman': np.float64(0.7291367060610636), 'mse': 0.39524433445032814, 'yhat': array([3.22669692, 3.77404296, 1.79991851, ..., 3.47952464, 4.20552127,
       4.37508964]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_mean_pooling_no_cls_and_sep_5,"{'pearson': {'mean': np.float64(0.3085219284316306), 'wmean': np.float64(0.2876237602681053)}, 'spearman': {'mean': np.float64(0.4369688077989327), 'wmean': np.float64(0.4231466124589199)}}","{'pearson': {'mean': np.float64(0.11584056923931935), 'wmean': np.float64(0.13768529268403026)}, 'spearman': {'mean': np.float64(0.19209435803334163), 'wmean': np.float64(0.22604647339957593)}}","{'pearson': {'mean': np.float64(0.17181325286107305), 'wmean': np.float64(0.19818213586725084)}, 'spearman': {'mean': np.float64(0.27855615260928607), 'wmean': np.float64(0.30614958307415874)}}","{'pearson': {'mean': np.float64(0.2591028402775285), 'wmean': np.float64(0.3096327743482334)}, 'spearman': {'mean': np.float64(0.32265788632482145), 'wmean': np.float64(0.38210424395649634)}}","{'pearson': {'mean': np.float64(0.17426344271254843), 'wmean': np.float64(0.17501330080462577)}, 'spearman': {'mean': np.float64(0.2314574094354455), 'wmean': np.float64(0.23002517454620658)}}","{'devpearson': np.float64(0.6596636661670714), 'pearson': np.float64(0.6303562120225277), 'spearman': np.float64(0.619572037498182), 'mse': 1.6660801074801508, 'yhat': array([2.91519612, 2.24730562, 3.2527595 , ..., 3.84181196, 3.58259665,
       3.47237992]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6804988668682732), 'pearson': np.float64(0.7870813141669267), 'spearman': np.float64(0.7291367060610636), 'mse': 0.39524433445032814, 'yhat': array([3.22669692, 3.77404296, 1.79991851, ..., 3.47952464, 4.20552127,
       4.37508964]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_5,"{'pearson': {'mean': np.float64(0.31286944188638766), 'wmean': np.float64(0.29070707502360454)}, 'spearman': {'mean': np.float64(0.4386964974006423), 'wmean': np.float64(0.42438411193664116)}}","{'pearson': {'mean': np.float64(0.1187481649991075), 'wmean': np.float64(0.14148188216209243)}, 'spearman': {'mean': np.float64(0.19421053926070508), 'wmean': np.float64(0.22936956439454773)}}","{'pearson': {'mean': np.float64(0.17530544361458392), 'wmean': np.float64(0.20061117327995828)}, 'spearman': {'mean': np.float64(0.2835380750684944), 'wmean': np.float64(0.30986580440511574)}}","{'pearson': {'mean': np.float64(0.26562777128124926), 'wmean': np.float64(0.3150083968866717)}, 'spearman': {'mean': np.float64(0.32964472213832596), 'wmean': np.float64(0.38781358997273324)}}","{'pearson': {'mean': np.float64(0.1764224307670102), 'wmean': np.float64(0.17711782602556872)}, 'spearman': {'mean': np.float64(0.23167351525994478), 'wmean': np.float64(0.23018912905240257)}}","{'devpearson': np.float64(0.6858072805378794), 'pearson': np.float64(0.650010662370449), 'spearman': np.float64(0.6400492400954662), 'mse': 1.5921936717431142, 'yhat': array([2.89352445, 2.19560405, 3.17879636, ..., 3.98114291, 3.73705971,
       3.51732983]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7095765814355177), 'pearson': np.float64(0.8016447254199084), 'spearman': np.float64(0.7379673159110939), 'mse': 0.3661474869266203, 'yhat': array([3.07337666, 3.87748662, 1.25981033, ..., 3.49789099, 4.24555281,
       4.40453768]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_5,"{'pearson': {'mean': np.float64(0.31286944188638766), 'wmean': np.float64(0.29070707502360454)}, 'spearman': {'mean': np.float64(0.4386964974006423), 'wmean': np.float64(0.42438411193664116)}}","{'pearson': {'mean': np.float64(0.1187481649991075), 'wmean': np.float64(0.14148188216209243)}, 'spearman': {'mean': np.float64(0.19421053926070508), 'wmean': np.float64(0.22936956439454773)}}","{'pearson': {'mean': np.float64(0.17530544361458392), 'wmean': np.float64(0.20061117327995828)}, 'spearman': {'mean': np.float64(0.2835380750684944), 'wmean': np.float64(0.30986580440511574)}}","{'pearson': {'mean': np.float64(0.26562777128124926), 'wmean': np.float64(0.3150083968866717)}, 'spearman': {'mean': np.float64(0.32964472213832596), 'wmean': np.float64(0.38781358997273324)}}","{'pearson': {'mean': np.float64(0.1764224307670102), 'wmean': np.float64(0.17711782602556872)}, 'spearman': {'mean': np.float64(0.23167351525994478), 'wmean': np.float64(0.23018912905240257)}}","{'devpearson': np.float64(0.6858072805378794), 'pearson': np.float64(0.650010662370449), 'spearman': np.float64(0.6400492400954662), 'mse': 1.5921936717431142, 'yhat': array([2.89352445, 2.19560405, 3.17879636, ..., 3.98114291, 3.73705971,
       3.51732983]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7095765814355177), 'pearson': np.float64(0.8016447254199084), 'spearman': np.float64(0.7379673159110939), 'mse': 0.3661474869266203, 'yhat': array([3.07337666, 3.87748662, 1.25981033, ..., 3.49789099, 4.24555281,
       4.40453768]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_5,"{'pearson': {'mean': np.float64(0.3343573533707036), 'wmean': np.float64(0.29990480999018587)}, 'spearman': {'mean': np.float64(0.43412964328466097), 'wmean': np.float64(0.41009611678922003)}}","{'pearson': {'mean': np.float64(0.04431350382247751), 'wmean': np.float64(0.03541980017404996)}, 'spearman': {'mean': np.float64(0.12224741498086948), 'wmean': np.float64(0.13175266680865158)}}","{'pearson': {'mean': np.float64(0.12327465536098788), 'wmean': np.float64(0.15470588019562748)}, 'spearman': {'mean': np.float64(0.2170788534773632), 'wmean': np.float64(0.25417199299050725)}}","{'pearson': {'mean': np.float64(0.20979339507518233), 'wmean': np.float64(0.26455228023998756)}, 'spearman': {'mean': np.float64(0.27320198176499544), 'wmean': np.float64(0.33601633183542406)}}","{'pearson': {'mean': np.float64(0.10741346095215984), 'wmean': np.float64(0.10552454409389288)}, 'spearman': {'mean': np.float64(0.1919821872717714), 'wmean': np.float64(0.18969905038183624)}}","{'devpearson': np.float64(0.46104662703986615), 'pearson': np.float64(0.47298885225889536), 'spearman': np.float64(0.46536698266323695), 'mse': 1.8179960799000752, 'yhat': array([3.01169565, 1.72626366, 2.77941053, ..., 3.62576486, 3.20518229,
       3.14012592]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5962159474088022), 'pearson': np.float64(0.7174963322736767), 'spearman': np.float64(0.6582497797401282), 'mse': 0.49578750838521296, 'yhat': array([3.84001663, 4.14119241, 1.77575997, ..., 3.2063599 , 4.42888169,
       4.76877675]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_5,"{'pearson': {'mean': np.float64(0.3239407032082574), 'wmean': np.float64(0.30029086053206866)}, 'spearman': {'mean': np.float64(0.3966369308765433), 'wmean': np.float64(0.39212638696847946)}}","{'pearson': {'mean': np.float64(0.033684168693982906), 'wmean': np.float64(0.018612648666229917)}, 'spearman': {'mean': np.float64(0.10012273620008745), 'wmean': np.float64(0.09470881929567353)}}","{'pearson': {'mean': np.float64(0.1469909671031324), 'wmean': np.float64(0.18286936795154773)}, 'spearman': {'mean': np.float64(0.21590475074465898), 'wmean': np.float64(0.2546045686162737)}}","{'pearson': {'mean': np.float64(0.14577091895362793), 'wmean': np.float64(0.198549281910201)}, 'spearman': {'mean': np.float64(0.17742191201951968), 'wmean': np.float64(0.23755585876940746)}}","{'pearson': {'mean': np.float64(0.11070379412953121), 'wmean': np.float64(0.10603351786895344)}, 'spearman': {'mean': np.float64(0.20311680664074191), 'wmean': np.float64(0.20062144482706398)}}","{'devpearson': np.float64(0.40781641170761407), 'pearson': np.float64(0.40559463362154086), 'spearman': np.float64(0.39968499356510057), 'mse': 1.9466281897108475, 'yhat': array([2.63170743, 3.53750223, 1.67713739, ..., 3.26981321, 3.3764887 ,
       3.23000933]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.2635721672546386), 'pearson': np.float64(0.38557194270761574), 'spearman': np.float64(0.43610719681176), 'mse': 0.999304185120789, 'yhat': array([3.54746489, 3.69051732, 3.82623667, ..., 3.44738737, 4.33370974,
       4.90392512]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_5,"{'pearson': {'mean': np.float64(0.3343573533707036), 'wmean': np.float64(0.29990480999018587)}, 'spearman': {'mean': np.float64(0.43412964328466097), 'wmean': np.float64(0.41009611678922003)}}","{'pearson': {'mean': np.float64(0.04431350382247751), 'wmean': np.float64(0.03541980017404996)}, 'spearman': {'mean': np.float64(0.12224741498086948), 'wmean': np.float64(0.13175266680865158)}}","{'pearson': {'mean': np.float64(0.12327465536098788), 'wmean': np.float64(0.15470588019562748)}, 'spearman': {'mean': np.float64(0.2170788534773632), 'wmean': np.float64(0.25417199299050725)}}","{'pearson': {'mean': np.float64(0.20979339507518233), 'wmean': np.float64(0.26455228023998756)}, 'spearman': {'mean': np.float64(0.27320198176499544), 'wmean': np.float64(0.33601633183542406)}}","{'pearson': {'mean': np.float64(0.10741346095215984), 'wmean': np.float64(0.10552454409389288)}, 'spearman': {'mean': np.float64(0.1919821872717714), 'wmean': np.float64(0.18969905038183624)}}","{'devpearson': np.float64(0.46104662703986615), 'pearson': np.float64(0.47298885225889536), 'spearman': np.float64(0.46536698266323695), 'mse': 1.8179960799000752, 'yhat': array([3.01169565, 1.72626366, 2.77941053, ..., 3.62576486, 3.20518229,
       3.14012592]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5962159474088022), 'pearson': np.float64(0.7174963322736767), 'spearman': np.float64(0.6582497797401282), 'mse': 0.49578750838521296, 'yhat': array([3.84001663, 4.14119241, 1.77575997, ..., 3.2063599 , 4.42888169,
       4.76877675]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_5,"{'pearson': {'mean': np.float64(0.3239407032082574), 'wmean': np.float64(0.30029086053206866)}, 'spearman': {'mean': np.float64(0.3966369308765433), 'wmean': np.float64(0.39212638696847946)}}","{'pearson': {'mean': np.float64(0.033684168693982906), 'wmean': np.float64(0.018612648666229917)}, 'spearman': {'mean': np.float64(0.10012273620008745), 'wmean': np.float64(0.09470881929567353)}}","{'pearson': {'mean': np.float64(0.1469909671031324), 'wmean': np.float64(0.18286936795154773)}, 'spearman': {'mean': np.float64(0.21590475074465898), 'wmean': np.float64(0.2546045686162737)}}","{'pearson': {'mean': np.float64(0.14577091895362793), 'wmean': np.float64(0.198549281910201)}, 'spearman': {'mean': np.float64(0.17742191201951968), 'wmean': np.float64(0.23755585876940746)}}","{'pearson': {'mean': np.float64(0.11070379412953121), 'wmean': np.float64(0.10603351786895344)}, 'spearman': {'mean': np.float64(0.20311680664074191), 'wmean': np.float64(0.20062144482706398)}}","{'devpearson': np.float64(0.40781641170761407), 'pearson': np.float64(0.40559463362154086), 'spearman': np.float64(0.39968499356510057), 'mse': 1.9466281897108475, 'yhat': array([2.63170743, 3.53750223, 1.67713739, ..., 3.26981321, 3.3764887 ,
       3.23000933]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.2635721672546386), 'pearson': np.float64(0.38557194270761574), 'spearman': np.float64(0.43610719681176), 'mse': 0.999304185120789, 'yhat': array([3.54746489, 3.69051732, 3.82623667, ..., 3.44738737, 4.33370974,
       4.90392512]), 'ndev': 500, 'ntest': 4927}"
roberta-base,_cls_layer_6,"{'pearson': {'mean': np.float64(0.39608785286576353), 'wmean': np.float64(0.3772050313576625)}, 'spearman': {'mean': np.float64(0.4479731980722609), 'wmean': np.float64(0.43925174248844007)}}","{'pearson': {'mean': np.float64(0.17469467146989873), 'wmean': np.float64(0.21728322815674392)}, 'spearman': {'mean': np.float64(0.22626329566044248), 'wmean': np.float64(0.28003011728716554)}}","{'pearson': {'mean': np.float64(0.3113545496200864), 'wmean': np.float64(0.31344114161692554)}, 'spearman': {'mean': np.float64(0.3650970884222842), 'wmean': np.float64(0.37207484295596965)}}","{'pearson': {'mean': np.float64(0.3602707487748512), 'wmean': np.float64(0.4063163674041794)}, 'spearman': {'mean': np.float64(0.4335255058262062), 'wmean': np.float64(0.4783100667359199)}}","{'pearson': {'mean': np.float64(0.4163811601507562), 'wmean': np.float64(0.4242701999579059)}, 'spearman': {'mean': np.float64(0.5072506535583854), 'wmean': np.float64(0.516204704354514)}}","{'devpearson': np.float64(0.6616835114013478), 'pearson': np.float64(0.5785992302178318), 'spearman': np.float64(0.5704408249623534), 'mse': 1.844645325247665, 'yhat': array([2.52678023, 1.56846907, 2.53184161, ..., 3.90736649, 3.58328439,
       3.20010984]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7182390743190038), 'pearson': np.float64(0.736183090553836), 'spearman': np.float64(0.6847857671099692), 'mse': 0.48585189772406856, 'yhat': array([2.96966059, 3.68562535, 2.00011245, ..., 3.45468957, 3.66851526,
       4.26987297]), 'ndev': 500, 'ntest': 4927}"
