Modelo,Pooling,out_emb_size,Nhid,STS12,STS13,STS14,STS15,STS16
bert-base,CLS+MAX-NS_AVGALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5387856824796884), 'wmean': np.float64(0.5348613200370912)}, 'spearman': {'mean': np.float64(0.5553972348485162), 'wmean': np.float64(0.5579143566948735)}}","{'pearson': {'mean': np.float64(0.468215672625169), 'wmean': np.float64(0.5555002436003695)}, 'spearman': {'mean': np.float64(0.47159181881209955), 'wmean': np.float64(0.5539043032497356)}}","{'pearson': {'mean': np.float64(0.5992641906137438), 'wmean': np.float64(0.5974879507125401)}, 'spearman': {'mean': np.float64(0.5889279415200334), 'wmean': np.float64(0.5879075611283736)}}","{'pearson': {'mean': np.float64(0.6470178786180746), 'wmean': np.float64(0.6632799400886118)}, 'spearman': {'mean': np.float64(0.6543421931170207), 'wmean': np.float64(0.6708081114361879)}}","{'pearson': {'mean': np.float64(0.6534829554736001), 'wmean': np.float64(0.6561301107432574)}, 'spearman': {'mean': np.float64(0.667327681187522), 'wmean': np.float64(0.670298162522975)}}"
bert-base,DY3_AVGALL,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.44686140334232344), 'wmean': np.float64(0.41992284479208447)}, 'spearman': {'mean': np.float64(0.4925604506294462), 'wmean': np.float64(0.46091527869965804)}}","{'pearson': {'mean': np.float64(0.25447734357545315), 'wmean': np.float64(0.3056156112161631)}, 'spearman': {'mean': np.float64(0.28071747579856654), 'wmean': np.float64(0.33312238995935917)}}","{'pearson': {'mean': np.float64(0.3932901282818582), 'wmean': np.float64(0.4121338219982201)}, 'spearman': {'mean': np.float64(0.4216339855959819), 'wmean': np.float64(0.43597970228609645)}}","{'pearson': {'mean': np.float64(0.5032535685729521), 'wmean': np.float64(0.535896919843132)}, 'spearman': {'mean': np.float64(0.5357971976950949), 'wmean': np.float64(0.5627298323185689)}}","{'pearson': {'mean': np.float64(0.4030078730611796), 'wmean': np.float64(0.41155212802867963)}, 'spearman': {'mean': np.float64(0.43543553751543057), 'wmean': np.float64(0.44492391030999745)}}"
bert-base,DY3-NS_AVGALL,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.4613654062789541), 'wmean': np.float64(0.43576248628946557)}, 'spearman': {'mean': np.float64(0.5119465280389839), 'wmean': np.float64(0.48198702942787086)}}","{'pearson': {'mean': np.float64(0.29858665027963255), 'wmean': np.float64(0.35881429086695865)}, 'spearman': {'mean': np.float64(0.31137708024528105), 'wmean': np.float64(0.37363155921290436)}}","{'pearson': {'mean': np.float64(0.42504906109624024), 'wmean': np.float64(0.44629946972890855)}, 'spearman': {'mean': np.float64(0.44253302255996374), 'wmean': np.float64(0.4589935191199569)}}","{'pearson': {'mean': np.float64(0.5111683985841287), 'wmean': np.float64(0.5429720677518667)}, 'spearman': {'mean': np.float64(0.5398919080233902), 'wmean': np.float64(0.5658695094690688)}}","{'pearson': {'mean': np.float64(0.4387279683845772), 'wmean': np.float64(0.44856008742557785)}, 'spearman': {'mean': np.float64(0.46979231476854943), 'wmean': np.float64(0.48003761579467824)}}"
bert-base,DY5_AVGALL,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.4039359050185075), 'wmean': np.float64(0.3724242793418005)}, 'spearman': {'mean': np.float64(0.44455240436214005), 'wmean': np.float64(0.4105961762484233)}}","{'pearson': {'mean': np.float64(0.21264607139651556), 'wmean': np.float64(0.2524998026589222)}, 'spearman': {'mean': np.float64(0.2275121644693947), 'wmean': np.float64(0.27048889026146594)}}","{'pearson': {'mean': np.float64(0.31804839756174724), 'wmean': np.float64(0.3552211388644392)}, 'spearman': {'mean': np.float64(0.3221328550385736), 'wmean': np.float64(0.35217338570084533)}}","{'pearson': {'mean': np.float64(0.43267578247401606), 'wmean': np.float64(0.4609697179593312)}, 'spearman': {'mean': np.float64(0.4372137179741161), 'wmean': np.float64(0.4607815106547826)}}","{'pearson': {'mean': np.float64(0.2627539440505931), 'wmean': np.float64(0.2636217176612393)}, 'spearman': {'mean': np.float64(0.26918615390622597), 'wmean': np.float64(0.2711118474035796)}}"
bert-base,DY5-NS_AVGALL,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.4255026773546442), 'wmean': np.float64(0.3966872462186883)}, 'spearman': {'mean': np.float64(0.4567109902763333), 'wmean': np.float64(0.4213163546822211)}}","{'pearson': {'mean': np.float64(0.26250851211216764), 'wmean': np.float64(0.3080608608476837)}, 'spearman': {'mean': np.float64(0.2537733281698742), 'wmean': np.float64(0.3027992132544669)}}","{'pearson': {'mean': np.float64(0.3324791760891845), 'wmean': np.float64(0.34213884034340647)}, 'spearman': {'mean': np.float64(0.34536343144475645), 'wmean': np.float64(0.3511492337635365)}}","{'pearson': {'mean': np.float64(0.4597045861182556), 'wmean': np.float64(0.4888028191443752)}, 'spearman': {'mean': np.float64(0.46610385143584504), 'wmean': np.float64(0.4917558115413653)}}","{'pearson': {'mean': np.float64(0.3447775788056536), 'wmean': np.float64(0.35079059816721075)}, 'spearman': {'mean': np.float64(0.3446738809772182), 'wmean': np.float64(0.35115334993143393)}}"
roberta-base,CLS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.40860848813013495), 'wmean': np.float64(0.39395734231252505)}, 'spearman': {'mean': np.float64(0.4645231285290524), 'wmean': np.float64(0.460556164984919)}}","{'pearson': {'mean': np.float64(0.16816606067418025), 'wmean': np.float64(0.20842942117165456)}, 'spearman': {'mean': np.float64(0.20730954593112716), 'wmean': np.float64(0.25498346242213077)}}","{'pearson': {'mean': np.float64(0.3098602850089718), 'wmean': np.float64(0.3096458858913046)}, 'spearman': {'mean': np.float64(0.3609548896786936), 'wmean': np.float64(0.3662311539631874)}}","{'pearson': {'mean': np.float64(0.3543514430869902), 'wmean': np.float64(0.40387799180531647)}, 'spearman': {'mean': np.float64(0.43364651073748195), 'wmean': np.float64(0.471189154058124)}}","{'pearson': {'mean': np.float64(0.3843660558050946), 'wmean': np.float64(0.38881421764002544)}, 'spearman': {'mean': np.float64(0.5031876262590905), 'wmean': np.float64(0.5113270532680739)}}"
roberta-base,AVG_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.30771656106339973), 'wmean': np.float64(0.2836076104286656)}, 'spearman': {'mean': np.float64(0.41139582886163223), 'wmean': np.float64(0.4024249756641852)}}","{'pearson': {'mean': np.float64(0.11541578084731167), 'wmean': np.float64(0.13605473645481175)}, 'spearman': {'mean': np.float64(0.20192931614787946), 'wmean': np.float64(0.24017133296045126)}}","{'pearson': {'mean': np.float64(0.16727359634998315), 'wmean': np.float64(0.18628928907353268)}, 'spearman': {'mean': np.float64(0.27391213897153216), 'wmean': np.float64(0.2952621804401499)}}","{'pearson': {'mean': np.float64(0.28052509350323057), 'wmean': np.float64(0.32979753977485665)}, 'spearman': {'mean': np.float64(0.353947203295163), 'wmean': np.float64(0.4080665666039835)}}","{'pearson': {'mean': np.float64(0.3689673714073507), 'wmean': np.float64(0.3794578365978715)}, 'spearman': {'mean': np.float64(0.46787448709120494), 'wmean': np.float64(0.4790030338392582)}}"
roberta-base,SUM_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.3077164264846347), 'wmean': np.float64(0.28360739679473734)}, 'spearman': {'mean': np.float64(0.4113871852718538), 'wmean': np.float64(0.40241782588599534)}}","{'pearson': {'mean': np.float64(0.11541611009688578), 'wmean': np.float64(0.13605518497418556)}, 'spearman': {'mean': np.float64(0.20193142471724626), 'wmean': np.float64(0.24017519046311156)}}","{'pearson': {'mean': np.float64(0.16727392518952255), 'wmean': np.float64(0.18628962875758084)}, 'spearman': {'mean': np.float64(0.2739007927965536), 'wmean': np.float64(0.2952516071841362)}}","{'pearson': {'mean': np.float64(0.28052396307778915), 'wmean': np.float64(0.3297966836552791)}, 'spearman': {'mean': np.float64(0.35394634856365864), 'wmean': np.float64(0.40806549818960314)}}","{'pearson': {'mean': np.float64(0.3689675881139897), 'wmean': np.float64(0.37945806342107524)}, 'spearman': {'mean': np.float64(0.46788013175358323), 'wmean': np.float64(0.4790069956307462)}}"
roberta-base,MAX_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5114713908792246), 'wmean': np.float64(0.5003359225561032)}, 'spearman': {'mean': np.float64(0.5320699560088789), 'wmean': np.float64(0.5260648348624151)}}","{'pearson': {'mean': np.float64(0.3563285491551001), 'wmean': np.float64(0.4135633408150241)}, 'spearman': {'mean': np.float64(0.3657841013848237), 'wmean': np.float64(0.4225428979979727)}}","{'pearson': {'mean': np.float64(0.5317587987405668), 'wmean': np.float64(0.5341426612041665)}, 'spearman': {'mean': np.float64(0.5297900116586991), 'wmean': np.float64(0.5340079533362435)}}","{'pearson': {'mean': np.float64(0.6194702074143607), 'wmean': np.float64(0.6396650258328413)}, 'spearman': {'mean': np.float64(0.6196994314350512), 'wmean': np.float64(0.6434485909670975)}}","{'pearson': {'mean': np.float64(0.5987616952746497), 'wmean': np.float64(0.6071238528034402)}, 'spearman': {'mean': np.float64(0.6049573974862842), 'wmean': np.float64(0.6130592052136119)}}"
roberta-base,AVG-NS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.30589397042829625), 'wmean': np.float64(0.2818696420832129)}, 'spearman': {'mean': np.float64(0.40849288856249694), 'wmean': np.float64(0.39970271471335056)}}","{'pearson': {'mean': np.float64(0.11608587755857976), 'wmean': np.float64(0.1367230552912821)}, 'spearman': {'mean': np.float64(0.2029261667338276), 'wmean': np.float64(0.2410276919543415)}}","{'pearson': {'mean': np.float64(0.16734784704368288), 'wmean': np.float64(0.18640049332860684)}, 'spearman': {'mean': np.float64(0.27393378937810847), 'wmean': np.float64(0.2953611175222218)}}","{'pearson': {'mean': np.float64(0.27937976052757946), 'wmean': np.float64(0.32839170797831035)}, 'spearman': {'mean': np.float64(0.3502451455500687), 'wmean': np.float64(0.4034673964224081)}}","{'pearson': {'mean': np.float64(0.3690582446359976), 'wmean': np.float64(0.3795509481145459)}, 'spearman': {'mean': np.float64(0.4680338186642995), 'wmean': np.float64(0.4792082272297272)}}"
roberta-base,SUM-NS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.30589400711394465), 'wmean': np.float64(0.28186965957219134)}, 'spearman': {'mean': np.float64(0.40851041775107505), 'wmean': np.float64(0.39971378939982205)}}","{'pearson': {'mean': np.float64(0.11608646516522199), 'wmean': np.float64(0.13672376577031772)}, 'spearman': {'mean': np.float64(0.20291708062633795), 'wmean': np.float64(0.24101733590529686)}}","{'pearson': {'mean': np.float64(0.1673483480206421), 'wmean': np.float64(0.1864009789186132)}, 'spearman': {'mean': np.float64(0.2739320374718623), 'wmean': np.float64(0.2953590100777287)}}","{'pearson': {'mean': np.float64(0.27937948694543596), 'wmean': np.float64(0.32839171264564976)}, 'spearman': {'mean': np.float64(0.3502641359320951), 'wmean': np.float64(0.4034820535359551)}}","{'pearson': {'mean': np.float64(0.3690575605442015), 'wmean': np.float64(0.37955020952301016)}, 'spearman': {'mean': np.float64(0.46805898069652957), 'wmean': np.float64(0.4792349034710117)}}"
roberta-base,MAX-NS_LYR-7,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.3594863759997587), 'wmean': np.float64(0.35466194857809985)}, 'spearman': {'mean': np.float64(0.4857395881290573), 'wmean': np.float64(0.48696876485231755)}}","{'pearson': {'mean': np.float64(0.3268069997067698), 'wmean': np.float64(0.3694665148298403)}, 'spearman': {'mean': np.float64(0.36610201275298354), 'wmean': np.float64(0.4207409270704064)}}","{'pearson': {'mean': np.float64(0.4153434815085529), 'wmean': np.float64(0.4161978394267306)}, 'spearman': {'mean': np.float64(0.510463899060661), 'wmean': np.float64(0.5158508676667233)}}","{'pearson': {'mean': np.float64(0.3862577611127518), 'wmean': np.float64(0.3741013966120051)}, 'spearman': {'mean': np.float64(0.5109877269871415), 'wmean': np.float64(0.5100120861554125)}}","{'pearson': {'mean': np.float64(0.4999902538739066), 'wmean': np.float64(0.5060392226827936)}, 'spearman': {'mean': np.float64(0.5901396024458057), 'wmean': np.float64(0.5981083919747918)}}"
roberta-base,CLS+AVG_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.31270151440954874), 'wmean': np.float64(0.2872183617994773)}, 'spearman': {'mean': np.float64(0.41388157283624166), 'wmean': np.float64(0.4043020554600164)}}","{'pearson': {'mean': np.float64(0.1184886099089179), 'wmean': np.float64(0.1396104185547466)}, 'spearman': {'mean': np.float64(0.2043876974066936), 'wmean': np.float64(0.2432352803092392)}}","{'pearson': {'mean': np.float64(0.17181905043950066), 'wmean': np.float64(0.18941348711838116)}, 'spearman': {'mean': np.float64(0.27918940485099936), 'wmean': np.float64(0.29903144609384497)}}","{'pearson': {'mean': np.float64(0.28453116154267877), 'wmean': np.float64(0.3331451021960935)}, 'spearman': {'mean': np.float64(0.3587766189828703), 'wmean': np.float64(0.4120954087855815)}}","{'pearson': {'mean': np.float64(0.3706631343351512), 'wmean': np.float64(0.38117072715825534)}, 'spearman': {'mean': np.float64(0.4715284800599682), 'wmean': np.float64(0.48266335074888045)}}"
roberta-base,CLS+SUM_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.30775760456387935), 'wmean': np.float64(0.2836500160813872)}, 'spearman': {'mean': np.float64(0.41140404205682224), 'wmean': np.float64(0.4024452484981468)}}","{'pearson': {'mean': np.float64(0.11539129288773076), 'wmean': np.float64(0.13602159792166163)}, 'spearman': {'mean': np.float64(0.2018772243520671), 'wmean': np.float64(0.24010212661596392)}}","{'pearson': {'mean': np.float64(0.1672765964830436), 'wmean': np.float64(0.1862898479776078)}, 'spearman': {'mean': np.float64(0.27386574198778124), 'wmean': np.float64(0.2952294132046666)}}","{'pearson': {'mean': np.float64(0.2805192271926488), 'wmean': np.float64(0.32979105424608973)}, 'spearman': {'mean': np.float64(0.3539426493899219), 'wmean': np.float64(0.4080631820961679)}}","{'pearson': {'mean': np.float64(0.3689694117248632), 'wmean': np.float64(0.3794577645168457)}, 'spearman': {'mean': np.float64(0.46789454854698087), 'wmean': np.float64(0.4790318034359189)}}"
roberta-base,CLS+MAX_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5064435169712931), 'wmean': np.float64(0.49619479710615555)}, 'spearman': {'mean': np.float64(0.52880746781428), 'wmean': np.float64(0.523813339180887)}}","{'pearson': {'mean': np.float64(0.3442743905237014), 'wmean': np.float64(0.40083418392665043)}, 'spearman': {'mean': np.float64(0.3559094893935369), 'wmean': np.float64(0.412899211058911)}}","{'pearson': {'mean': np.float64(0.5204062239220865), 'wmean': np.float64(0.5231751638465089)}, 'spearman': {'mean': np.float64(0.5214717117983451), 'wmean': np.float64(0.5262235900594638)}}","{'pearson': {'mean': np.float64(0.6081488190502264), 'wmean': np.float64(0.6299697837457108)}, 'spearman': {'mean': np.float64(0.6097963568563525), 'wmean': np.float64(0.6349681569884953)}}","{'pearson': {'mean': np.float64(0.5948337344788427), 'wmean': np.float64(0.6032673434667122)}, 'spearman': {'mean': np.float64(0.60221311044204), 'wmean': np.float64(0.6104617658548537)}}"
roberta-base,CLS+AVG-NS_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.3112235958623465), 'wmean': np.float64(0.2857318143189646)}, 'spearman': {'mean': np.float64(0.41129824534794046), 'wmean': np.float64(0.4018237704322772)}}","{'pearson': {'mean': np.float64(0.1192668414309803), 'wmean': np.float64(0.14040949092955385)}, 'spearman': {'mean': np.float64(0.20541585837021004), 'wmean': np.float64(0.24427503356238817)}}","{'pearson': {'mean': np.float64(0.1720148394021371), 'wmean': np.float64(0.18961040333386756)}, 'spearman': {'mean': np.float64(0.27938582137925955), 'wmean': np.float64(0.2992196040412351)}}","{'pearson': {'mean': np.float64(0.28337956948977466), 'wmean': np.float64(0.33175709631350137)}, 'spearman': {'mean': np.float64(0.35502644941131734), 'wmean': np.float64(0.4074482822320375)}}","{'pearson': {'mean': np.float64(0.37060115333506916), 'wmean': np.float64(0.3811105111471747)}, 'spearman': {'mean': np.float64(0.4715472640255389), 'wmean': np.float64(0.4827254488583583)}}"
roberta-base,CLS+SUM-NS_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.30593707822528227), 'wmean': np.float64(0.2819137575974946)}, 'spearman': {'mean': np.float64(0.4086248211757665), 'wmean': np.float64(0.39979542093507864)}}","{'pearson': {'mean': np.float64(0.11605898778866043), 'wmean': np.float64(0.1366875966037264)}, 'spearman': {'mean': np.float64(0.20292798109684815), 'wmean': np.float64(0.24104163146267504)}}","{'pearson': {'mean': np.float64(0.16735007694337156), 'wmean': np.float64(0.18640074511475943)}, 'spearman': {'mean': np.float64(0.2739695816764617), 'wmean': np.float64(0.29538025949661506)}}","{'pearson': {'mean': np.float64(0.27937216044198204), 'wmean': np.float64(0.32838283966784926)}, 'spearman': {'mean': np.float64(0.35024000136978445), 'wmean': np.float64(0.4034583354566874)}}","{'pearson': {'mean': np.float64(0.3690634092762717), 'wmean': np.float64(0.3795539328840695)}, 'spearman': {'mean': np.float64(0.4681483357546597), 'wmean': np.float64(0.4793097496030855)}}"
roberta-base,CLS+MAX-NS_LYR-7,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.35677248188172256), 'wmean': np.float64(0.35336153123749)}, 'spearman': {'mean': np.float64(0.48364529643291443), 'wmean': np.float64(0.48571332572606907)}}","{'pearson': {'mean': np.float64(0.3193054273705496), 'wmean': np.float64(0.36174291918450124)}, 'spearman': {'mean': np.float64(0.3562821475644573), 'wmean': np.float64(0.4115341840253722)}}","{'pearson': {'mean': np.float64(0.4071285828192362), 'wmean': np.float64(0.4093929036653318)}, 'spearman': {'mean': np.float64(0.5027289557288114), 'wmean': np.float64(0.508674572057372)}}","{'pearson': {'mean': np.float64(0.38063847337976064), 'wmean': np.float64(0.37063107729423167)}, 'spearman': {'mean': np.float64(0.5019554755703826), 'wmean': np.float64(0.502463223743959)}}","{'pearson': {'mean': np.float64(0.5001821727528489), 'wmean': np.float64(0.5064238177261918)}, 'spearman': {'mean': np.float64(0.5873789878740878), 'wmean': np.float64(0.5955082325370015)}}"
